Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Austin Riley","ATL",145.948,626.003,568.016,146.511,88.153,28.4443,2.13748,27.7764,81.1021,85.4754,46.3351,1.00586,163.416,7.08344,4.36343,0.205306,9.52542,2.38971,0.867358,0.257935,0.0740174,0.261047,0.283541,0.31948,0.46224,0.335849,0.78172,0.204305,3.31325,0.311487,-0.0945508,-0.805225,85.5524,11.5853,115.182,-0.899776,-3.01702,10.364283382892609,-1.140113353729248,3.07464,63.130001068115234,3.19631,-1.05234,0.895755,3.19631,1.05234,3.80566,771,5.280821917,771,5.280821917,,,,,,,,,,,,,,,,,,,"Austin Riley","18360",663586
"Jazz Chisholm Jr.","NYY",139.829,584.631,518.822,123.654,74.3535,19.122,2.29818,27.8802,79.4933,76.5275,56.0911,1.97809,155.418,4.93366,3.71856,1.06572,6.24739,32.2871,7.93443,0.238336,0.0959426,0.26584,0.360904,0.316466,0.445264,0.32837,0.76173,0.206928,6.22471,0.282316,0.0742298,2.32746,76.3481,7.26939,110.281,2.40169,-1.71685,9.505713701248169,0.24027347564697266,3.02154,20.079999923706055,1.58272,0.76806,1.19894,1.58272,-0.76806,3.40141,726.5,5.189285714,726.5,5.189285714,,,,,,,,,,,,,,,,,,,"Jazz Chisholm Jr.","20454",665862
"Roman Anthony","BOS",140.601,609.875,525.361,139.687,87.7223,30.633,2.52105,18.8111,85.4582,68.0008,74.8744,1.09129,153.325,4.99183,3.64982,0.997532,10.011,10.8524,3.16172,0.265888,0.12277,0.251404,0.488339,0.360588,0.441212,0.349963,0.8018,0.175324,4.84113,0.338707,0.0939147,-0.22345,90.3368,18.2754,121.424,-0.129535,1.1903,15.270399883389473,-6.76551616191864,3.01779,52.970001220703125,3.91932,1.01051,0.576256,3.91932,-1.01051,4.23166,797.1,5.653191489,797.1,5.653191489,,,,,,,,,,,,,,,,,,,"Roman Anthony","31812",701350
"Brendan Donovan","SEA",131.496,564.873,501.929,134.041,93.4531,26.9821,0.929834,12.6763,64.3738,57.5371,48.1908,1.98431,78.3851,9.46162,3.55502,1.73665,9.28645,4.70367,2.32397,0.267052,0.0853126,0.138766,0.614796,0.340404,0.40028,0.324918,0.740683,0.133227,3.09017,0.292853,-0.077518,-0.995421,72.1845,5.44042,114.899,-1.07294,-0.70967,8.846236109733582,0.7108061909675598,2.96697,271,3.22285,-0.0386328,0.710404,3.22285,0.0386328,4.05279,629.5,4.805343511,629.5,4.805343511,,,,,,,,,,,,,,,,,,,"Brendan Donovan","24679",680977
"Riley Greene","DET",148.286,629.68,565.036,145.388,87.375,27.1139,3.01613,27.883,82.1728,88.5593,55.9108,1.88537,176.28,4.56166,3.98384,0.187087,9.42124,3.64339,1.22714,0.257307,0.0887925,0.279951,0.317171,0.327026,0.464011,0.339839,0.791037,0.206704,4.01979,0.322057,-0.0963166,-0.737452,88.0944,13.6928,118.395,-0.833768,1.68058,12.818238615989685,-5.5782270431518555,2.95812,77.91000366210938,2.64476,1.17903,0.894423,2.64476,-1.17903,3.80744,793.4,5.36081081,793.4,5.36081081,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
"Rafael Devers","SFG",149.88,649.365,556.602,140.801,81.2993,28.1298,1.05376,30.3181,87.4918,90.8355,82.2438,9.88276,159.705,5.94249,4.03941,0.537429,11.3351,2.04861,0.870452,0.252965,0.126653,0.245941,0.514972,0.352925,0.4707,0.351711,0.823625,0.217735,2.72909,0.298104,-0.522738,-1.00039,97.1079,20.3804,126.315,-1.52313,0.708024,18.673635125160217,-11.895252406597137,2.94207,58.38999938964844,1.16141,-0.241847,1.13073,1.16141,0.241847,3.49236,866.5,5.776666666,866.5,5.776666666,,,,,,,,,,,,,,,,,,,"Rafael Devers","17350",646240
"Manny Machado","SDP",146.603,628.663,570.359,149.687,96.0653,26.9029,0.477249,26.2416,78.6054,88.0858,51.1839,3.81789,121.683,2.43639,4.46984,0.213504,12.3165,9.3069,2.62004,0.262444,0.0814171,0.193558,0.420633,0.323506,0.449312,0.331688,0.772819,0.186869,3.74746,0.289164,-0.528892,-0.174543,83.7916,9.51026,112.56,-0.703434,-1.52138,8.62900424003601,-1.8164787590503693,2.87388,37.970001220703125,2.53923,0.673398,0.571646,2.53923,-0.673398,4.23781,760.4,5.172789115,760.4,5.172789115,,,,,,,,,,,,,,,,,,,"Manny Machado","11493",592518
"Kyle Schwarber","PHI",150.241,657.654,549.146,126.397,63.8962,19.9462,0.97176,41.5824,97.5615,104.516,97.1304,4.30101,184.713,7.20423,3.60574,0.567947,7.15417,6.33597,1.97097,0.230169,0.147692,0.280866,0.525846,0.351143,0.497196,0.363071,0.848339,0.267027,3.62054,0.259802,-1.31371,-0.622164,104.413,26.7061,132.69,-1.93588,-1.30297,23.5444678068161,-17.34344780445099,2.87307,23.829999923706055,1.89748,0.142911,1.97569,1.89748,-0.142911,2.36575,932.9,6.219333333,932.9,6.219333333,,,,,,,,,,,,,,,,,,,"Kyle Schwarber","16478",656941
"Yainer Diaz","HOU",130.562,518.923,489.084,131.549,86.6673,23.6629,1.4042,19.8145,57.7316,67.6902,22.175,1.09607,89.5861,2.9586,4.16046,0.545085,11.5382,1.07627,0.443455,0.26897,0.0427326,0.172638,0.247527,0.302255,0.444634,0.319762,0.746889,0.175664,2.49013,0.291093,0.0966068,-0.697186,64.1405,2.82571,105.391,-0.600579,-0.75611,2.6967244744300842,7.481805264949799,2.86874,110.66999816894531,1.97609,0.0650134,0.82686,1.97609,-0.0650134,3.89752,590.4,4.506870229,590.4,4.506870229,,,,,,,,,,,,,,,,,,,"Yainer Diaz","23003",673237
"Brice Turang","MIL",148.782,633.238,566.257,145.493,102.702,24.9503,2.74102,15.1002,80.1109,66.9761,57.5951,1.13361,131.958,2.14644,4.06274,3.17629,8.22591,29.4056,6.25582,0.256938,0.0909534,0.208386,0.436465,0.325738,0.390681,0.314124,0.716419,0.133743,6.00402,0.308067,0.0508435,2.25434,75.3716,0.549627,101.525,2.30519,1.00948,3.449647068977356,3.453628659248352,2.86181,51.90999984741211,1.95998,0.607931,1.01954,1.95998,-0.607931,3.64061,694.9,4.663758389,694.9,4.663758389,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"Pete Alonso","BAL",152.706,654.769,575.768,145.251,80.4493,27.7247,1.07762,35.9993,84.7759,102.58,59.831,4.42655,150.113,12.7379,6.2244,0.207806,12.1255,1.8786,0.902858,0.252274,0.0913772,0.229261,0.398573,0.332772,0.491742,0.3511,0.824514,0.239468,2.65316,0.275972,-1.15997,-0.97497,97.5913,20.2253,127.848,-2.13494,-1.65763,19.356041193008423,-14.023535251617432,2.85131,24.479999542236328,2.50684,-0.861595,1.45473,2.50684,0.861595,3.06036,881.3,5.760130718,881.3,5.760130718,,,,,,,,,,,,,,,,,,,"Pete Alonso","19251",624413
"Matt Olson","ATL",153.655,664.908,575.772,142.501,81.9748,30.0215,1.02681,29.4782,86.8763,92.6084,79.1981,3.75035,159.485,5.37333,4.33332,0.231171,11.0822,0.995402,0.267072,0.247496,0.119111,0.23986,0.496586,0.341629,0.456797,0.344452,0.798425,0.209301,2.45208,0.288956,-0.847044,-0.985015,95.5135,16.9495,121.075,-1.83206,2.79726,14.776247501373291,-9.058818817138672,2.84829,49.58000183105469,2.87378,-0.418363,1.23889,2.87378,0.418363,3.34815,844,5.48051948,844,5.48051948,,,,,,,,,,,,,,,,,,,"Matt Olson","14344",621566
"Andy Pages","LAD",139.8,573.921,524.489,134.206,81.8079,28.1956,1.67549,22.5274,72.8928,75.9085,35.2434,0.645573,127.05,8.30757,4.98392,0.898011,7.10673,9.97109,3.58841,0.255881,0.061408,0.221372,0.277397,0.31021,0.444881,0.324895,0.755091,0.189001,4.6528,0.293974,0.262737,-0.298614,73.3304,5.51712,107.894,-0.0358764,1.0649,5.318905275315046,2.8209348917007446,2.82012,135.17999267578125,2.17796,-2.25739,0.256197,2.17796,2.25739,4.6584,672,4.8,672,4.8,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Masyn Winn","STL",143.938,611.254,558.398,139.764,95.958,28.4026,2.46379,12.9392,72.4195,60.0373,41.0149,0.172638,110.831,5.04144,4.13619,2.66363,8.29872,13.6205,3.71282,0.250294,0.0670996,0.181318,0.370066,0.305328,0.379499,0.299763,0.684828,0.129205,5.01874,0.28905,0.570543,0.267241,65.6277,-6.59666,90.6297,0.837784,5.84541,-5.931772470474243,12.509202003479004,2.78954,313.989990234375,3.01298,0.481176,0.490522,3.01298,-0.481176,4.34597,594.2,4.126388888,594.2,4.126388888,,,,,,,,,,,,,,,,,,,"Masyn Winn","27479",691026
"Gleyber Torres","DET",147.174,633.532,552.272,142.118,98.2219,25.919,0.820453,17.1564,78.7367,68.1479,70.6172,0.30621,109.069,3.93463,5.47603,1.23202,10.3817,5.49069,2.44543,0.257333,0.111466,0.172161,0.647453,0.342669,0.400431,0.327275,0.7431,0.143098,3.19167,0.289582,-0.644208,-1.04188,82.1711,7.31439,109.741,-1.68609,-2.46156,5.58721125125885,-0.1903524398803711,2.78311,247.6199951171875,2.87323,-0.918243,0.513031,2.87323,0.918243,4.31596,713,4.850340136,713,4.850340136,,,,,,,,,,,,,,,,,,,"Gleyber Torres","16997",650402
"Nico Hoerner","CHC",145.961,606.913,554.773,154.079,117.588,26.8016,2.99912,6.6905,73.7961,55.5535,38.4881,1.00738,56.7149,9.04537,3.91525,0.690498,9.69684,26.0302,6.29027,0.277734,0.0634162,0.0934482,0.678624,0.332572,0.373036,0.310878,0.705608,0.0953025,5.94493,0.297585,0.534324,1.54664,70.6385,-1.07293,98.2649,2.08097,3.41352,0.836371660232544,5.760837554931641,2.77653,104.80000305175781,2.98589,-0.227843,1.50527,2.98589,0.227843,2.99297,642.2,4.398630136,642.2,4.398630136,,,,,,,,,,,,,,,,,,,"Nico Hoerner","21479",663538
"Carlos Correa","HOU",129.297,545.75,490.088,129.197,88.3864,24.1043,0.793905,15.9127,64.2727,62.7963,48.812,1.78206,107.654,3.13459,3.51626,0.198995,12.4325,0.287778,0.151247,0.26362,0.0894401,0.197258,0.453417,0.332038,0.413451,0.32483,0.745489,0.14983,1.90771,0.306143,0.00827743,-0.91905,69.7019,5.21732,108.882,-0.910773,0.776037,4.80252867937088,3.165501892566681,2.73705,281.9599914550781,1.67654,-0.322631,0.664845,1.67654,0.322631,4.11354,614.1,4.760465116,614.1,4.760465116,,,,,,,,,,,,,,,,,,,"Carlos Correa","14162",621043
"Brent Rooker","ATH",149.883,640.781,569.723,150.432,85.1317,30.8538,1.75166,32.6951,87.0523,95.7154,60.5264,2.82978,162.777,6.40973,3.90062,0.221455,8.58914,6.32242,1.78622,0.264044,0.0944572,0.254029,0.371837,0.339341,0.496513,0.356988,0.835854,0.232468,3.9298,0.311349,-0.416546,-0.452225,98.5693,22.8561,129.94,-0.868771,-1.62221,21.806033611297607,-16.742020964622498,2.73694,45.810001373291016,1.53687,-0.595598,0.979592,1.53687,0.595598,3.69388,888.3,5.922,888.3,5.922,,,,,,,,,,,,,,,,,,,"Brent Rooker","19627",667670
"Xander Bogaerts","SDP",136.389,569.657,512.869,135.513,96.2673,25.1044,1.18953,12.9518,67.6415,58.5119,46.0001,1.60793,99.8346,4.42927,5.48882,0.870226,11.4464,16.6509,3.78736,0.264225,0.0807504,0.175254,0.460763,0.32691,0.393574,0.314793,0.720484,0.129348,4.85621,0.302194,0.305692,0.821365,68.1132,0.803805,100.955,1.12706,-1.02348,1.7697291374206543,5.29080593585968,2.69493,239.25,3.3132,-0.498059,0.712385,3.3132,0.498059,4.05015,620.1,4.559558823,620.1,4.559558823,,,,,,,,,,,,,,,,,,,"Xander Bogaerts","12161",593428
"Jackson Chourio","MIL",144.931,629.064,580.17,155.909,95.2328,33.6815,3.67321,23.3218,86.3652,83.429,39.0141,2.32097,127.5,3.73008,4.68716,1.46278,8.93482,23.6039,6.5296,0.26873,0.0620193,0.202681,0.305994,0.316528,0.460042,0.332016,0.77657,0.191312,6.18236,0.305476,0.873472,1.15123,84.013,9.6842,113.782,2.0247,-0.48468,12.299818515777588,-7.002060443162918,2.68334,19.110000610351562,1.47477,-0.769868,0.350678,1.47477,0.769868,4.53243,786.2,5.422068965,786.2,5.422068965,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"Kevin McGonigle","DET",103.802,424.372,374.177,95.0918,58.4256,20.9059,2.53374,13.2265,54.1004,49.5962,42.4052,0.633209,61.3277,2.49057,3.84982,1.44928,6.02393,9.06232,2.46691,0.254136,0.0999247,0.144514,0.691453,0.331001,0.429596,0.330043,0.760596,0.17546,5.28156,0.269762,-0.247045,0.124307,55.9961,5.85331,111.648,-0.122738,1.08829,5.703049868345261,5.7275214195251465,2.66389,999,6.49111,-0.441736,0.552886,6.49111,0.441736,4.26282,501.7,4.824038461,501.7,4.824038461,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","sa3022895",805808
"Luke Keaschall","MIN",126.93,536.518,471.687,125.915,86.4437,26.7407,1.67327,11.0576,68.8667,56.7486,49.4148,0.983069,92.0658,10.5126,4.66939,0.234564,8.47003,23.9538,5.94069,0.266947,0.0921028,0.171599,0.536734,0.346538,0.401061,0.328822,0.7476,0.134115,5.6835,0.307737,-0.535894,1.39815,70.262,6.86825,110.299,0.862256,-1.26206,7.375004410743713,0.1090925931930542,2.65503,126.95999908447266,2.53344,0.648052,1.06884,2.53344,-0.648052,3.57488,635.5,5.003937007,635.5,5.003937007,,,,,,,,,,,,,,,,,,,"Luke Keaschall","33321",807712
"CJ Abrams","WSN",140.488,613.357,555.892,137.848,86.7129,29.2764,4.14361,17.7154,80.9737,63.9826,38.8501,1.63307,118.294,12.9402,3.855,1.8192,6.84334,30.0983,7.00482,0.247977,0.0633402,0.192863,0.328421,0.310101,0.411155,0.313013,0.721256,0.163179,6.79995,0.283507,0.698996,2.24749,72.4518,-0.0210645,100.029,2.94648,-3.25572,2.967610003426671,2.2847776412963867,2.62523,64.8499984741211,1.74845,0.529548,1.08519,1.74845,-0.529548,3.55308,686.3,4.902142857,686.3,4.902142857,,,,,,,,,,,,,,,,,,,"CJ Abrams","25768",682928
"J.T. Realmuto","PHI",121.04,474.446,432.557,109.319,71.7363,21.25,2.45844,13.8737,55.0438,53.8674,31.066,0.930568,114.482,7.29188,3.03139,0.499915,8.24477,6.69503,2.11119,0.252726,0.0654785,0.241295,0.271363,0.311589,0.409441,0.313247,0.721031,0.156715,4.86542,0.31066,-0.202715,-0.246226,56.1333,0.0738718,98.5588,-0.448941,1.9091,-1.2593347132205963,10.961249947547913,2.60762,213.52999877929688,2.10347,0.327725,0.407472,2.10347,-0.327725,4.4567,503,4.157024793,503,4.157024793,,,,,,,,,,,,,,,,,,,"J.T. Realmuto","11739",592663
"Michael Harris II","ATL",138.549,571.881,536.297,142.196,92.6195,26.7438,3.18215,19.6508,68.5126,70.4552,24.9447,1.56615,111.19,4.40281,4.11078,2.1257,8.49978,17.9454,5.04247,0.265144,0.0436186,0.194429,0.224343,0.301083,0.436804,0.316151,0.737887,0.171659,5.53205,0.299207,0.586368,0.729255,69.0095,1.43725,101.688,1.31562,1.81086,2.4594110250473022,3.9489612579345703,2.60232,100.81999969482422,3.11806,-1.18894,0.418335,3.11806,1.18894,4.44222,649.8,4.674820143,649.8,4.674820143,,,,,,,,,,,,,,,,,,,"Michael Harris II","25931",671739
"Michael Busch","CHC",141.298,590.232,518.467,129.084,72.0587,25.5652,2.54685,28.9134,78.201,79.4431,59.9042,1.5123,148.097,7.84764,3.36966,0.642901,7.10172,3.66372,0.840464,0.248973,0.101493,0.250914,0.404493,0.333853,0.475408,0.34788,0.809261,0.226435,3.86297,0.290496,-0.729882,-0.52444,86.4288,16.6883,123.683,-1.25432,0.299704,15.26707398891449,-10.653621584177017,2.51581,106.37999725341797,1.59173,0.274896,0.844302,1.59173,-0.274896,3.87426,778.3,5.519858156,778.3,5.519858156,,,,,,,,,,,,,,,,,,,"Michael Busch","26319",683737
"Oneil Cruz","PIT",126.581,533.316,470.018,111.528,64.9946,22.0649,3.06557,21.4031,70.4697,64.0373,55.0746,3.30546,159.565,3.67983,4.00949,0.534077,5.79747,28.1285,5.51501,0.237285,0.103268,0.299194,0.345156,0.319611,0.433885,0.324651,0.753495,0.1966,6.7399,0.307532,0.130945,2.57207,68.0362,5.02084,106.098,2.70302,-1.63931,6.55730414390564,0.1111534833908081,2.49765,95.75,2.97878,0.841198,1.05766,2.97878,-0.841198,3.58979,648.9,5.109448818,648.9,5.109448818,,,,,,,,,,,,,,,,,,,"Oneil Cruz","21711",665833
"James Wood","WSN",146.111,630.905,549.983,142.07,85.3649,30.5987,2.00569,24.1011,82.5407,80.5766,73.5086,4.7776,186.649,3.43916,3.39576,0.578662,9.44925,15.5742,5.68607,0.258318,0.116513,0.295843,0.393834,0.347468,0.452712,0.345179,0.80018,0.194394,4.86086,0.344307,0.444167,-0.253697,91.001,16.4548,122.064,0.19047,-1.90794,16.688623696565628,-13.279958724975586,2.49633,33.970001220703125,2.43778,-0.196163,0.249288,2.43778,0.196163,4.66762,816.7,5.593835616,816.7,5.593835616,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
"Steven Kwan","CLE",147.249,645.385,576.547,156.717,118.64,26.7052,2.75711,8.61517,80.6097,54.2919,57.5927,1.27039,58.9511,4.38658,4.07712,2.7809,9.33862,17.7959,4.69479,0.271821,0.0892378,0.0913426,0.976957,0.340329,0.372532,0.315214,0.712861,0.100711,5.08984,0.288666,0.675347,0.452577,77.3884,1.1312,102.867,1.12792,4.34465,3.3090665340423584,-1.3242974281311035,2.47574,168.35000610351562,2.65201,-0.534787,1.20492,2.65201,0.534787,3.39344,688.4,4.682993197,688.4,4.682993197,,,,,,,,,,,,,,,,,,,"Steven Kwan","24610",680757
"J.P. Crawford","SEA",143.833,597.995,518.001,124.762,88.759,24.0476,0.876519,11.0788,65.0594,54.8277,68.178,0.763636,115.643,4.83162,3.26666,3.71864,10.2916,5.35937,1.27366,0.240853,0.114011,0.193385,0.589554,0.332794,0.354824,0.307481,0.687617,0.113971,3.28182,0.288137,-0.259281,-0.512613,67.9515,-2.70628,102.887,-0.771895,-4.53177,1.26320081949234,2.1271791458129883,2.45268,746.530029296875,3.08473,0.741797,0.293001,3.08473,-0.741797,4.60933,586.4,4.072222222,586.4,4.072222222,,,,,,,,,,,,,,,,,,,"J.P. Crawford","15491",641487
"Taylor Ward","BAL",147.812,630.401,553.277,134.013,79.4877,25.6894,1.76507,27.0712,79.9656,83.285,65.1591,0.472852,153.748,5.64763,5.78611,0.530926,9.34868,4.61754,1.67291,0.242217,0.103361,0.243889,0.423805,0.325178,0.441816,0.332162,0.766994,0.199598,3.63769,0.282733,-0.688234,-0.750651,84.2663,9.77961,114.802,-1.43889,-0.697295,9.559333801269531,-7.540420114994049,2.42647,149.77999877929688,1.46147,-1.12411,0.919934,1.46147,1.12411,3.77342,754.9,5.100675675,754.9,5.100675675,,,,,,,,,,,,,,,,,,,"Taylor Ward","17548",621493
"Cody Bellinger","NYY",138.63,594.506,535.107,137.71,87.9091,24.4074,2.86596,22.5272,76.8081,79.5192,49.1309,2.85812,89.1441,3.14006,6.94131,0.18614,7.47706,11.1976,2.71386,0.25735,0.0826416,0.149947,0.55114,0.319661,0.439969,0.326024,0.75963,0.182619,4.97613,0.267631,-0.0491405,0.221594,76.5053,6.25984,108.67,0.172453,2.19258,6.264132708311081,-2.718198299407959,2.42139,79.77999877929688,2.4711,-0.916802,0.293364,2.4711,0.916802,4.60885,709.2,5.102158273,709.2,5.102158273,,,,,,,,,,,,,,,,,,,"Cody Bellinger","15998",641355
"Drake Baldwin","ATL",132.712,531.628,476.628,123.552,79.7635,22.1945,1.26524,20.3289,63.1727,75.1808,47.3009,0.656781,93.0006,4.45468,2.6688,0.575759,10.9451,0.774069,0.220074,0.259221,0.0889737,0.174936,0.508608,0.330114,0.43905,0.333833,0.769164,0.179829,2.3545,0.282056,-0.248557,-0.79922,71.7845,8.96856,113.801,-1.04778,-2.24143,7.647973656654358,-2.003285989165306,2.38716,82.66000366210938,3.12599,-0.624267,0.691514,3.12599,0.624267,4.07798,629.8,4.735338345,629.8,4.735338345,,,,,,,,,,,,,,,,,,,"Drake Baldwin","31539",686948
"Jose Altuve","HOU",138.527,600.006,540.133,141.602,95.2252,25.4544,0.918023,20.0046,78.3282,67.7122,50.1728,2.42013,102.628,5.22683,3.56568,0.907075,11.9075,11.8639,3.69377,0.262162,0.0836205,0.171044,0.488882,0.32883,0.423796,0.326644,0.752626,0.161634,4.21004,0.288785,-0.248279,-0.118278,77.5153,6.62002,110.132,-0.366557,-3.50293,6.7987498342990875,-4.151464343070984,2.38373,115.63999938964844,1.8343,-0.0165006,0.314399,1.8343,0.0165006,4.5808,698,5.021582733,698,5.021582733,,,,,,,,,,,,,,,,,,,"Jose Altuve","5417",514888
"Marcus Semien","NYM",137.286,580.17,518.877,124.538,81.6441,22.526,2.1578,18.2098,73.2049,67.4838,52.0035,0.591789,95.728,3.98051,4.80474,0.505185,7.3684,9.39603,2.07642,0.240014,0.0896348,0.165,0.543242,0.311424,0.397029,0.309442,0.708453,0.157015,4.71292,0.259499,-0.0233784,0.124206,66.8495,-1.70208,97.2785,0.100827,3.47469,-1.7653611972928047,5.4090735912323,2.38175,255.63999938964844,2.43343,-1.51044,0.401377,2.43343,1.51044,4.46483,607.8,4.43649635,607.8,4.43649635,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Tyler Soderstrom","ATH",140.106,585.138,525.033,134.175,81.2717,27.3848,1.38485,24.1333,71.81,78.5287,50.2624,2.18762,137.61,5.91388,3.73755,0.191256,12.4829,5.33226,1.90512,0.255555,0.0858985,0.235175,0.365254,0.325416,0.450884,0.334403,0.7763,0.19533,3.50744,0.299818,-0.114626,-0.606671,79.2803,10.1418,114.425,-0.721297,0.840845,9.25497055053711,-6.005895137786865,2.35858,83.18000030517578,2.43984,0.718128,0.54459,2.43984,-0.718128,4.27388,706.9,5.049285714,706.9,5.049285714,,,,,,,,,,,,,,,,,,,"Tyler Soderstrom","27467",691016
"Kyle Stowers","MIA",138.554,576.813,507.574,123.478,71.1509,24.4519,2.79403,25.0808,68.838,82.6262,57.1343,2.19242,163.054,7.20775,4.34182,0.554774,8.25153,4.58278,1.27145,0.24327,0.0990517,0.28268,0.350402,0.32593,0.450693,0.334666,0.776623,0.207423,4.11318,0.303899,0.107806,-0.484133,78.2756,10.1208,113.501,-0.376327,1.26383,8.85359787940979,-5.052396297454834,2.35236,132.6999969482422,2.23971,1.65532,0.781106,2.23971,-1.65532,3.95853,701.2,5.044604316,701.2,5.044604316,,,,,,,,,,,,,,,,,,,"Kyle Stowers","26151",669065
"Ezequiel Tovar","COL",147.415,627.051,582.625,152.776,95.4355,33.8025,3.55995,19.9777,77.974,71.4887,30.5319,0.27165,155.825,3.69798,4.73727,5.45896,7.83794,8.39174,3.44531,0.26222,0.0486913,0.248504,0.195938,0.30085,0.435325,0.316213,0.736175,0.173106,4.94834,0.32267,0.52565,-0.586782,75.6985,1.60766,88.5482,-0.0611318,3.82522,-8.571905460208654,10.649977445602417,2.34707,208.00999450683594,3.28131,0.226855,0.402973,3.28131,-0.226855,4.4627,695,4.727891156,695,4.727891156,,,,,,,,,,,,,,,,,,,"Ezequiel Tovar","24064",678662
"Ian Happ","CHC",145.836,631.223,543.16,130.094,78.308,29.1029,1.22383,21.4589,80.0819,75.3186,79.0885,1.5906,148.66,4.46264,3.94532,0.566486,8.92322,7.88251,2.32361,0.239513,0.125294,0.235512,0.532008,0.338766,0.416123,0.330658,0.754888,0.17661,3.87747,0.288167,-0.230604,-0.433098,83.6054,9.02157,111.853,-0.663702,0.191158,8.179324924945831,-6.656258702278137,2.34156,182.99000549316406,1.66639,-2.86215,0.678234,1.66639,2.86215,4.09569,730.8,5.005479452,730.8,5.005479452,,,,,,,,,,,,,,,,,,,"Ian Happ","17919",664023
"Max Muncy","LAD",109.057,444.249,369.207,82.0403,44.6143,15.3675,1.08482,20.9737,59.33,62.4728,64.5682,2.3164,108.644,5.87819,4.4037,0.192439,4.76121,2.95308,0.586445,0.222207,0.145342,0.244556,0.594311,0.343394,0.440129,0.340358,0.783523,0.217922,3.64227,0.25028,-0.882836,-0.393843,62.3392,9.84774,118.516,-1.27668,-2.15901,8.445404767990112,-0.7867254018783569,2.32188,246.91000366210938,2.58421,-0.434262,0.594436,2.58421,0.434262,4.20742,552.7,5.070642201,552.7,5.070642201,,,,,,,,,,,,,,,,,,,"Max Muncy","13301",571970
"Ben Rice","NYY",131.686,541.309,475.267,117.552,65.9238,22.9454,1.98136,26.7012,74.0536,74.7756,53.5274,0.262894,114.12,7.8822,4.43026,0.202306,9.57146,3.98525,1.7642,0.247338,0.0988851,0.210822,0.469045,0.330732,0.4725,0.345687,0.803232,0.225162,3.98167,0.268094,-0.099294,-0.7643,78.3014,14.3415,122.177,-0.863594,-1.23297,13.324838042259216,-9.02731454372406,2.31408,53.47999954223633,2.12551,-0.640691,0.692392,2.12551,0.640691,4.07681,705.7,5.346212121,705.7,5.346212121,,,,,,,,,,,,,,,,,,,"Ben Rice","29576",700250
