Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Riley Greene","DET",148.276,629.526,562.541,144.231,85.7538,25.4027,3.75765,29.3173,83.8708,86.1925,57.3679,1.88389,179.627,4.9043,4.23156,0.481053,10.8792,3.91644,1.03924,0.256393,0.0911287,0.285336,0.319373,0.328281,0.471257,0.342919,0.799538,0.214864,4.39018,0.321143,,-0.607083,89.6473,15.264,120.517,-0.607083,1.45,14.616076529026031,-5.808300256729126,3.11798,77.91000366210938,,,,,,,802.1,5.419594594,802.1,5.419594594,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
"Maikel Garcia","KCR",150.024,640.053,576.112,153.685,106.398,30.3172,3.90117,13.0691,82.1271,65.7968,53.0095,0.816752,92.9772,1.62819,5.95577,3.34761,12.6208,26.2939,5.96534,0.266763,0.0828204,0.145265,0.570134,0.327189,0.400985,0.317533,0.728174,0.134222,6.17288,0.295399,,1.75816,77.9542,2.32703,100.264,1.75816,3.97,1.9571058601140976,6.38266658782959,3.10717,66.48999786376953,,,,,,,716,4.773333333,716,4.773333333,,,,,,,,,,,,,,,,,,,"Maikel Garcia","22715",672580
"Hunter Goodman","COL",138.758,560.344,515.705,132.208,71.616,29.3486,2.07176,29.1715,71.6164,88.7224,33.8899,0.410654,146.708,5.68121,4.59617,0.471434,8.27944,2.54054,0.735763,0.256363,0.0604805,0.261818,0.231002,0.306818,0.491007,0.339446,0.797825,0.234643,3.6636,0.299158,,-0.52451,78.2153,12.0063,104.464,-0.52451,4.68,2.4398059248924255,8.74611520767212,3.05185,64.08000183105469,,,,,,,714.2,5.138129496,714.2,5.138129496,,,,,,,,,,,,,,,,,,,"Hunter Goodman","29715",696100
"Austin Wells","NYY",116.889,440.376,394.491,85.0516,48.899,18.1937,1.1412,16.8176,48.6921,51.3935,36.8113,0.764709,110.968,4.74956,3.47457,0.824622,5.78593,3.48978,0.966452,0.215599,0.0835907,0.251984,0.33173,0.288066,0.395398,0.297097,0.683464,0.179799,3.80209,0.25255,,-0.289962,46.3281,-5.7057,90.3311,-0.289962,10.95,-5.308477580547333,19.668572425842285,3.01997,259.9100036621094,,,,,,,428.6,3.663247863,428.6,3.663247863,,,,,,,,,,,,,,,,,,,"Austin Wells","27562",669224
"Pete Alonso","BAL",152.65,654.539,574.404,142.87,80.9193,24.3346,1.76353,35.853,87.1831,95.9514,61.9295,4.09074,150.2,12.5299,5.07714,0.598896,11.1712,2.94986,0.821143,0.248728,0.0946154,0.229474,0.412315,0.332339,0.484487,0.348934,0.816826,0.235759,3.33162,0.272013,,-0.745053,96.4059,19.067,126.356,-0.745053,-0.43,19.587253272533417,-12.79140442609787,3.00021,24.479999542236328,,,,,,,874.1,5.713071895,874.1,5.713071895,,,,,,,,,,,,,,,,,,,"Pete Alonso","19251",624413
"Taylor Ward","BAL",147.765,630.115,551.687,134.836,81.1264,24.6073,1.9263,27.1756,81.0264,80.7643,65.9602,0.577967,155.515,6.60814,5.26922,0.590922,9.48887,4.96744,1.42466,0.244406,0.10468,0.246805,0.42414,0.329462,0.443771,0.335159,0.773233,0.199365,3.76146,0.287657,,-0.600761,85.7609,11.308,116.866,-0.600761,2.07,11.925307273864746,-4.770972013473511,2.95088,149.77999877929688,,,,,,,767.4,5.185135135,767.4,5.185135135,,,,,,,,,,,,,,,,,,,"Taylor Ward","17548",621493
"Carlos Correa","HOU",129.2,545.513,484.924,129.616,88.5503,23.5481,0.346,17.1712,65.3094,65.3157,48.8378,1.56031,108.232,3.29163,3.69862,0.521025,12.4184,0.488058,0.150434,0.267291,0.0895263,0.198404,0.451231,0.336097,0.423508,0.330531,0.759605,0.156218,1.77987,0.309577,,-0.882415,72.1969,7.74033,112.81,-0.882415,0.18,7.353675961494446,2.5676693320274353,2.93606,281.9599914550781,,,,,,,628.4,4.871317829,628.4,4.871317829,,,,,,,,,,,,,,,,,,,"Carlos Correa","14162",621043
"Brendan Donovan","SEA",131.302,564.026,499.203,132.3,92.7789,26.7501,0.660615,12.1109,64.2689,61.3298,49.1461,1.98156,77.7834,9.68893,4.41326,1.57495,12.833,5.05302,1.77173,0.265024,0.0871344,0.137907,0.631832,0.339826,0.394038,0.322392,0.733864,0.129014,3.2699,0.290508,,-0.702775,70.9198,4.27581,113.159,-0.702775,-0.21,8.045081377029419,1.2083857506513596,2.93292,271,,,,,,,617.9,4.716793893,617.9,4.716793893,,,,,,,,,,,,,,,,,,,"Brendan Donovan","24679",680977
"Gleyber Torres","DET",147.721,635.458,553.03,142.101,98.0142,26.0876,0.611205,17.3884,76.0964,69.009,71.3916,0.0363609,109.461,3.99302,5.73341,1.28524,11.8273,7.95989,2.56879,0.256951,0.112347,0.172255,0.65221,0.342958,0.40066,0.327654,0.743618,0.143709,3.49003,0.288745,,-0.604468,82.6163,7.53201,110.002,-0.604468,-2.44,6.886327147483826,-0.1603553295135498,2.92587,247.6199951171875,,,,,,,714.9,4.830405405,714.9,4.830405405,,,,,,,,,,,,,,,,,,,"Gleyber Torres","16997",650402
"Brent Rooker","ATH",149.825,640.501,567.772,150.16,84.7503,30.4321,1.40058,33.5773,89.7586,93.0451,59.5026,2.45536,161.596,8.31479,4.33319,0.578453,9.1623,6.98688,2.02948,0.264473,0.0929002,0.252297,0.368218,0.340632,0.500422,0.35918,0.841054,0.235949,3.85176,0.309295,,-0.424726,99.6663,23.9862,129.15,-0.424726,-0.04,21.58081328868866,-15.153924979269505,2.91303,45.810001373291016,,,,,,,896,5.973333333,896,5.973333333,,,,,,,,,,,,,,,,,,,"Brent Rooker","19627",667670
"Dansby Swanson","CHC",153.178,629.347,564.521,134.828,87.9038,23.894,2.08247,20.9476,76.3448,73.2286,50.172,0.981347,163.291,3.65273,4.47481,1.11418,10.0857,15.5839,3.95043,0.238836,0.0797207,0.25946,0.307256,0.3029,0.39986,0.305724,0.70276,0.161024,5.06338,0.295979,,0.569844,70.6164,-3.74583,96.8084,0.569844,2.07,-1.8108192086219788,9.161573648452759,2.89435,149.11000061035156,,,,,,,650.6,4.252287581,650.6,4.252287581,,,,,,,,,,,,,,,,,,,"Dansby Swanson","18314",621020
"Luke Keaschall","MIN",126.685,535.914,475.776,129.591,89.0564,27.3929,1.31526,11.8267,68.779,54.7311,45.8994,1.61161,90.3269,8.7178,4.87697,0.644319,9.3487,20.8789,4.61671,0.272379,0.0856469,0.168547,0.508147,0.344141,0.410056,0.329759,0.754197,0.137677,5.31244,0.311136,,1.34732,70.5903,7.26797,110.944,1.34732,-0.53,8.260186672210693,0.8385107517242432,2.81809,126.95999908447266,,,,,,,639.7,5.037007874,639.7,5.037007874,,,,,,,,,,,,,,,,,,,"Luke Keaschall","33321",807712
"Randy Arozarena","SEA",151.649,651.203,564.137,132.305,82.2706,24.7275,2.56403,22.7426,88.01,71.5343,65.5517,0.867259,170.07,16.8762,3.99487,0.643135,10.8133,24.9581,6.88924,0.234526,0.100662,0.261163,0.38544,0.330074,0.40839,0.324568,0.738464,0.173864,5.93859,0.291917,,1.0888,83.0317,6.08704,114.658,1.0888,0,12.339087128639221,-7.213798522949219,2.81755,88.9800033569336,,,,,,,757.9,4.98618421,757.9,4.98618421,,,,,,,,,,,,,,,,,,,"Randy Arozarena","19290",668227
"Andy Pages","LAD",139.698,573.411,524.183,133.135,79.0914,28.99,1.26258,23.7911,75.8761,77.9313,35.5821,1.21274,127.106,8.3243,4.80549,0.516595,7.51763,9.33214,2.8697,0.253986,0.0620533,0.221666,0.27994,0.30903,0.45027,0.325941,0.7593,0.196284,4.51491,0.2892,,-0.112747,73.7522,5.99929,109.375,-0.112747,0.4,6.2583663538098335,2.1547479927539825,2.81264,135.17999267578125,,,,,,,676.9,4.835,676.9,4.835,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Roman Anthony","BOS",140.544,609.569,529.541,138.531,87.9661,30.9499,2.07799,17.5373,77.9921,70.3916,71.1388,1.41963,146.209,4.6792,3.53703,0.673243,12.8923,9.46664,3.16302,0.261606,0.116703,0.239856,0.486557,0.352029,0.427255,0.340723,0.779284,0.165649,4.26742,0.327602,,-0.473861,85.7187,13.6934,115.059,-0.473861,4.08,10.345476001501083,-3.8725929260253906,2.80881,52.970001220703125,,,,,,,755.6,5.358865248,755.6,5.358865248,,,,,,,,,,,,,,,,,,,"Roman Anthony","31812",701350
"James Wood","WSN",146.076,631.252,551.028,143.449,86.4741,30.4473,1.94112,24.5861,84.2798,81.5786,72.3218,4.4652,186.158,4.2731,3.08228,0.547071,11.3088,16.9564,5.45751,0.260329,0.114569,0.294902,0.388498,0.348885,0.456486,0.347469,0.805371,0.196157,4.79527,0.346168,,0.109292,92.2248,17.6375,123.632,0.109292,-0.2,17.790219694375992,-11.569307520985603,2.78524,33.970001220703125,,,,,,,829.5,5.681506849,829.5,5.681506849,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
"Freddie Freeman","LAD",143.017,617.457,542.738,149.653,94.6651,32.1449,2.00394,20.8395,84.1105,80.2849,62.0199,7.42483,111.732,6.89416,5.07171,0.733458,10.9151,8.65157,2.39223,0.275738,0.100444,0.180955,0.555078,0.354401,0.457541,0.348172,0.811942,0.181803,4.36194,0.310217,,-0.280226,90.562,17.6047,124.603,-0.280226,-0.24,17.724833697080612,-11.322725519537926,2.75682,67.0199966430664,,,,,,,817.1,5.713986013,817.1,5.713986013,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"Nico Hoerner","CHC",145.885,606.532,554.534,152.75,117.651,25.1617,3.46826,6.46875,73.6523,54.9168,37.212,1.19474,58.7301,8.90375,4.69805,1.08839,12.6177,26.129,6.68922,0.275457,0.061352,0.0968294,0.63361,0.328515,0.368336,0.306757,0.696851,0.0928789,5.96229,0.296096,,1.41319,68.5648,-3.10163,97.5156,1.41319,4.63,-0.37276196479797363,6.976103782653809,2.74022,104.80000305175781,,,,,,,615.6,4.216438356,615.6,4.216438356,,,,,,,,,,,,,,,,,,,"Nico Hoerner","21479",663538
"Yainer Diaz","HOU",130.454,518.654,488.07,130.331,88.8212,23.3674,0.912196,17.2304,58.556,65.4021,22.278,1.08042,90.3093,3.39385,4.24002,0.672061,11.7118,1.63369,0.515624,0.267034,0.0429535,0.174123,0.246686,0.301175,0.424558,0.312032,0.725733,0.157524,2.85695,0.293943,,-0.633133,60.8522,-0.430721,100.066,-0.633133,1.11,-0.5925012156367302,9.341098189353943,2.72149,110.66999816894531,,,,,,,548.2,4.216923076,548.2,4.216923076,,,,,,,,,,,,,,,,,,,"Yainer Diaz","23003",673237
"Mike Trout","LAA",117.935,501.789,423.499,101.723,55.588,17.8587,1.71474,26.5616,67.0458,70.5747,68.0962,5.16052,151.048,6.66252,3.11422,0.416807,5.954,3.36629,0.977703,0.240196,0.135707,0.30102,0.450824,0.351998,0.478622,0.355844,0.83062,0.238426,3.69107,0.301849,,-0.553566,76.7228,17.4326,128.494,-0.553566,-0.83,16.29798686504364,-7.108946859836578,2.70717,178.5800018310547,,,,,,,693.5,5.877118644,693.5,5.877118644,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Francisco Alvarez","NYM",111.823,429.8,383.289,85.2284,51.6191,14.5118,1.18787,17.9096,49.3498,53.8095,37.4716,1.28746,116.402,5.71318,2.75507,0.570814,8.24254,0.924216,0.339274,0.22236,0.0871839,0.270829,0.321915,0.299172,0.406598,0.306666,0.70577,0.184238,2.87317,0.267422,,-0.571461,48.5548,-2.22942,98.9625,-0.571461,6.69,-1.0999861359596252,13.217509746551514,2.7028,172.5500030517578,,,,,,,442.3,3.949107142,442.3,3.949107142,,,,,,,,,,,,,,,,,,,"Francisco Alvarez","26121",682626
"Trevor Story","BOS",135.935,575.096,521.953,130.379,81.5152,24.7662,2.75594,21.3416,74.2141,70.8869,35.0119,1.41037,156.666,6.23666,4.06588,1.037,6.99011,22.823,4.73882,0.249791,0.0608801,0.272417,0.223482,0.302551,0.430464,0.31549,0.733015,0.180673,6.40523,0.313315,,1.82283,69.0891,1.13706,97.6772,1.82283,-0.03,0.24838411808013916,6.263286801055074,2.69139,109.77999877929688,,,,,,,645.7,4.747794117,645.7,4.747794117,,,,,,,,,,,,,,,,,,,"Trevor Story","12564",596115
"J.P. Crawford","SEA",144.529,601.412,519.774,125.796,89.8157,23.958,0.614881,11.4078,65.3676,56.8207,66.7115,0.78029,116.347,5.29213,3.46702,3.41418,12.9532,4.25628,1.59113,0.242021,0.110925,0.193456,0.573383,0.3323,0.356323,0.307633,0.688623,0.114302,3.00066,0.289235,,-0.863466,68.4141,-2.64741,102.992,-0.863466,-2.64,1.2575932145118713,4.051157712936401,2.66098,746.530029296875,,,,,,,582.3,4.015862068,582.3,4.015862068,,,,,,,,,,,,,,,,,,,"J.P. Crawford","15491",641487
"Jose Altuve","HOU",138.611,599.529,540.347,141.919,93.5118,26.0424,0.573654,21.7908,77.0819,72.367,49.4361,1.86509,103.976,5.13038,3.61009,1.00586,12.0232,12.0976,3.50039,0.262644,0.0824583,0.17343,0.475457,0.328284,0.433946,0.330213,0.762229,0.171302,4.1835,0.287257,,0.0208053,79.1909,8.35194,112.591,0.0208053,-3.02,8.917596742510796,-3.6689279079437256,2.6482,115.63999938964844,,,,,,,716.7,5.156115107,716.7,5.156115107,,,,,,,,,,,,,,,,,,,"Jose Altuve","5417",514888
"Marcus Semien","NYM",137.107,579.39,515.854,124.756,79.3763,23.5191,2.5339,19.3265,68.6981,66.8224,49.1757,0.457967,97.3498,3.39579,5.36104,0.613934,8.45842,8.4567,2.22678,0.241843,0.0848749,0.168021,0.505144,0.309048,0.409655,0.312242,0.718703,0.167812,4.65495,0.260616,,-0.0886164,68.077,-0.382346,102.782,-0.0886164,2.8,1.8219228610396385,4.731861710548401,2.64276,255.63999938964844,,,,,,,614.9,4.488321167,614.9,4.488321167,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Matt Olson","ATL",153.647,665.597,574.422,140.98,81.9299,28.8847,0.823457,29.3418,84.8934,91.1464,79.966,3.8215,157.403,5.68357,4.91226,0.613666,11.609,1.19112,0.41083,0.245429,0.120142,0.236483,0.508035,0.340805,0.451823,0.342278,0.792628,0.206394,2.2045,0.284363,,-1.01109,94.4373,15.7919,119.585,-1.01109,1,14.439220070838928,-10.855478286743164,2.63233,49.58000183105469,,,,,,,837.9,5.44090909,837.9,5.44090909,,,,,,,,,,,,,,,,,,,"Matt Olson","14344",621566
"Ryan Jeffers","MIN",125.72,500.239,439.264,106.026,68.3781,21.5194,0.810525,15.3176,57.4884,54.9306,45.7899,0.521959,105.586,8.9828,3.43365,2.6822,8.97202,2.56276,0.828627,0.241371,0.0915361,0.211072,0.433673,0.323232,0.398665,0.317057,0.721897,0.157293,3.16541,0.281883,,-0.636342,60.7323,1.62518,102.194,-0.636342,3.34,0.6573675274848938,7.802284002304077,2.62709,313.0899963378906,,,,,,,533,4.23015873,533,4.23015873,,,,,,,,,,,,,,,,,,,"Ryan Jeffers","24618",680777
"Brandon Nimmo","TEX",144.517,622.297,548.204,138.127,88.2147,22.7629,5.46681,21.683,81.5222,71.0014,59.8945,0.861688,134.555,8.74154,4.29759,1.15898,11.4957,7.61196,2.20084,0.251963,0.0962475,0.216223,0.445131,0.332878,0.432088,0.332613,0.764967,0.180125,5.30565,0.293855,,-0.408678,83.4106,9.88141,115.074,-0.408678,0.66,10.647091448307037,-6.922682106494904,2.57243,145.52000427246094,,,,,,,743.4,5.126896551,743.4,5.126896551,,,,,,,,,,,,,,,,,,,"Brandon Nimmo","12927",607043
"Cody Bellinger","NYY",138.623,594.571,534.843,136.105,84.9866,23.987,3.18775,23.9437,74.3407,73.0392,49.6473,2.63403,90.1566,3.24263,6.31161,0.526694,8.27074,11.4608,2.87957,0.254477,0.0835011,0.151633,0.550679,0.31815,0.445549,0.327535,0.763698,0.191072,4.87906,0.26264,,0.220094,77.2429,6.98977,111.298,0.220094,1.12,8.137669742107391,-3.7905367612838745,2.53851,79.77999877929688,,,,,,,710.4,5.110791366,710.4,5.110791366,,,,,,,,,,,,,,,,,,,"Cody Bellinger","15998",641355
"Brice Turang","MIL",148.783,633.26,565.888,142.39,101.066,24.6664,3.28844,13.3691,76.2739,61.2924,56.8419,1.35227,133.958,2.43311,4.18401,3.91304,10.4973,30.1339,6.58906,0.251623,0.0897608,0.211538,0.424325,0.320436,0.377709,0.306752,0.698145,0.126086,5.98718,0.305199,,2.27885,71.5838,-3.24079,96.4746,2.27885,1.51,-0.36708927154541016,3.95416522026062,2.5226,51.90999984741211,,,,,,,655.4,4.398657718,655.4,4.398657718,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"Seiya Suzuki","CHC",138.585,596.762,523.25,131.275,79.3863,24.9039,2.87424,24.1101,79.2236,77.2695,63.4276,1.77318,150.999,4.32041,5.01879,0.744745,8.46431,10.0632,2.97783,0.250883,0.106286,0.253031,0.420052,0.333921,0.447696,0.33767,0.781617,0.196813,4.98464,0.303445,,-0.166467,82.4385,11.9264,118.692,-0.166467,-0.12,13.054449573159218,-8.285782925784588,2.51925,90.33000183105469,,,,,,,737.4,5.305035971,737.4,5.305035971,,,,,,,,,,,,,,,,,,,"Seiya Suzuki","30116",673548
"CJ Abrams","WSN",140.599,613.324,557.738,139.902,89.7716,28.3338,3.26957,18.527,77.3254,67.477,37.0961,1.38963,118.694,11.9305,4.26702,2.2928,8.72437,30.812,7.91421,0.250838,0.0604837,0.193526,0.312535,0.309196,0.413019,0.313171,0.722215,0.16218,6.35912,0.285734,,2.01426,72.5265,0.0575147,100.137,2.01426,-3.48,2.1139693558216095,2.064885139465332,2.51528,64.8499984741211,,,,,,,686.4,4.868085106,686.4,4.868085106,,,,,,,,,,,,,,,,,,,"CJ Abrams","25768",682928
"Otto Lopez","MIA",135.833,563.262,516.027,137.966,99.5906,24.8125,2.58029,10.9825,64.6062,57.3336,36.7013,1.55989,87.0569,4.06437,4.60177,1.86725,12.3105,17.2263,4.56518,0.267362,0.0651584,0.154558,0.421578,0.318371,0.389294,0.30838,0.707665,0.121933,5.38385,0.300489,,0.659457,64.416,-2.13779,95.4946,0.659457,1.85,-2.3482468128204346,8.138564229011536,2.50974,226.42999267578125,,,,,,,591.1,4.346323529,591.1,4.346323529,,,,,,,,,,,,,,,,,,,"Otto Lopez","19608",672640
"Kazuma Okamoto","TOR",126.007,522.586,459.984,108.596,60.7368,22.1317,0.52079,25.2068,65.2479,73.787,51.4897,2.41206,113.805,6.95554,3.55287,0.603415,9.4129,1.24288,0.454719,0.236086,0.0985287,0.217772,0.452439,0.320013,0.450862,0.331896,0.770876,0.214776,2.39311,0.256957,,-0.708517,69.7418,7.9942,113.779,-0.708517,0,7.778059244155884,-1.3611868619918823,2.49678,999,,,,,,,630.8,5.006349206,630.8,5.006349206,,,,,,,,,,,,,,,,,,,"Kazuma Okamoto","sa3063134",672960
"Bo Naylor","CLE",120.487,447.452,394.392,83.6262,48.9813,17.7195,1.59325,15.3322,49.53,49.2836,44.0934,1.04325,114.626,3.47378,3.4143,2.07841,5.46945,5.20049,1.54984,0.212038,0.0985434,0.256175,0.384672,0.294569,0.381673,0.295827,0.676242,0.169635,4.34526,0.254973,,-0.225083,46.6111,-6.25885,89.5124,-0.225083,5.41,-5.7559967041015625,14.706835746765137,2.49145,654.989990234375,,,,,,,425.9,3.549166666,425.9,3.549166666,,,,,,,,,,,,,,,,,,,"Bo Naylor","21865",666310
"Masyn Winn","STL",144.242,610.939,559.585,141.218,97.0816,28.481,2.6228,13.0329,67.302,60.9597,38.971,0.247907,112.612,4.65293,4.64299,3.08687,10.1225,12.6475,3.44281,0.252362,0.0637887,0.184326,0.346064,0.304091,0.382504,0.299813,0.686595,0.130141,5.01382,0.292272,,0.192364,65.6186,-6.56854,93.1145,0.192364,1.74,-4.793362736701965,8.41787075996399,2.45045,313.989990234375,,,,,,,598.4,4.155555555,598.4,4.155555555,,,,,,,,,,,,,,,,,,,"Masyn Winn","27479",691026
"Josh Naylor","SEA",144.082,606.594,543.191,141.847,92.3342,25.8441,0.41828,23.2505,75.5912,79.5195,50.8397,5.27512,88.5398,5.97282,5.4757,0.651167,12.7325,15.0028,4.06141,0.261137,0.0838117,0.145962,0.574201,0.328103,0.438666,0.329364,0.766769,0.177529,4.05861,0.271465,,0.38755,79.706,8.03221,117.962,0.38755,0.91,13.229312062263489,-10.45726853609085,2.41969,64.4800033569336,,,,,,,732.1,5.084027777,732.1,5.084027777,,,,,,,,,,,,,,,,,,,"Josh Naylor","18839",647304
"Trent Grisham","NYY",125.224,521.552,442.098,97.2021,53.5521,16.9154,1.5708,25.1638,68.6396,64.3924,68.0242,0.501957,129.176,5.85232,3.00023,2.57763,7.97105,5.66119,1.59149,0.219866,0.130427,0.247676,0.526601,0.329648,0.435991,0.333879,0.765638,0.216125,4.03722,0.24776,,-0.357435,70.4434,8.81798,115.669,-0.357435,-5.61,9.274403750896454,-3.677531123161316,2.40924,252.33999633789062,,,,,,,624.7,4.9976,624.7,4.9976,,,,,,,,,,,,,,,,,,,"Trent Grisham","18564",663757
"Ben Rice","NYY",131.74,541.523,476.157,115.899,65.4322,23.4395,2.06776,24.9598,71.0586,70.224,53.1289,0.45423,112.224,7.82739,3.76755,0.548654,9.3705,5.26584,1.39509,0.243405,0.0981101,0.207238,0.473418,0.326977,0.458575,0.339156,0.785551,0.215169,4.29313,0.26533,,-0.349523,75.4608,11.4757,119.304,-0.349523,0.7,11.97120213508606,-7.097550690174103,2.40557,53.47999954223633,,,,,,,676.4,5.124242424,676.4,5.124242424,,,,,,,,,,,,,,,,,,,"Ben Rice","29576",700250
"Oneil Cruz","PIT",126.517,532.698,472.718,111.194,65.4148,21.7361,3.61822,20.4244,74.924,61.442,52.6605,2.79705,162.175,3.70304,3.16328,0.453022,6.83719,25.0824,5.96096,0.235222,0.0988562,0.30444,0.324715,0.314812,0.426129,0.320021,0.740941,0.190908,6.80456,0.309494,,1.78989,65.9552,3.0128,102.926,1.78989,0.25,3.6374833583831787,1.9995735883712769,2.39003,95.75,,,,,,,624.9,4.92047244,624.9,4.92047244,,,,,,,,,,,,,,,,,,,"Oneil Cruz","21711",665833
"Ian Happ","CHC",145.738,630.82,543.903,129.389,79.0763,28.2678,1.40835,20.637,78.749,73.5192,77.1827,1.55156,149.161,5.21217,3.73501,0.786699,10.707,8.43188,2.48117,0.23789,0.122353,0.236455,0.517447,0.336148,0.408868,0.326989,0.745016,0.170978,3.94251,0.287826,,-0.385443,81.6727,7.13646,111.375,-0.385443,1.02,8.119383066892624,-5.822834014892578,2.38225,182.99000549316406,,,,,,,718.3,4.919863013,718.3,4.919863013,,,,,,,,,,,,,,,,,,,"Ian Happ","17919",664023
"Luis Arraez","SFG",139.297,608.012,560.198,173.761,137.801,27.9476,2.82361,5.18884,70.8976,61.1453,33.6621,2.64232,23.299,4.01124,5.18742,4.95296,14.8721,7.76711,3.32405,0.310178,0.0553642,0.0383199,1.44479,0.350604,0.397935,0.326402,0.748539,0.087757,4.03555,0.313975,,-0.948819,78.4302,6.58887,111.575,-0.948819,-3.26,7.392105996608734,-4.346899151802063,2.38121,284.6000061035156,,,,,,,680.5,4.895683453,680.5,4.895683453,,,,,,,,,,,,,,,,,,,"Luis Arraez","18568",650333
"Isaac Paredes","HOU",113.85,482.433,415.004,100.728,61.22,17.4865,0.463167,21.5585,61.4749,61.9535,54.2181,0.397819,79.8973,9.24116,3.51795,0.452297,7.85402,1.14058,0.356071,0.242716,0.112385,0.165613,0.678597,0.340651,0.442928,0.3415,0.783579,0.200211,2.39511,0.249695,,-0.738167,68.1449,11.1417,120.366,-0.738167,0.16,10.841961026191711,-4.622793048620224,2.33515,236.66000366210938,,,,,,,597.6,5.242105263,597.6,5.242105263,,,,,,,,,,,,,,,,,,,"Isaac Paredes","20036",670623
"Max Muncy","LAD",111.486,454.169,380.564,83.3238,43.6713,16.1152,1.28329,22.2539,62.2537,63.2734,63.9615,2.2712,110.524,5.45432,3.72437,0.464805,5.92284,2.38325,0.752241,0.218948,0.140832,0.243354,0.578712,0.33665,0.443466,0.338217,0.780116,0.224518,3.49314,0.242812,,-0.562976,62.9417,9.27814,117.784,-0.562976,-2.7,9.009669661521912,-1.2971611022949219,2.33506,246.91000366210938,,,,,,,550.7,4.961261261,550.7,4.961261261,,,,,,,,,,,,,,,,,,,"Max Muncy","13301",571970
"Steven Kwan","CLE",147.201,645.269,574.341,157.278,120.297,25.7076,2.85393,8.41966,74.8971,58.5257,58.1074,1.36431,55.3744,4.79988,5.35064,2.66972,12.8363,16.4691,5.01143,0.273841,0.0900514,0.085816,1.04935,0.342649,0.372519,0.316132,0.715167,0.0986773,4.76651,0.288543,,0.0411082,77.8557,1.61221,103.5,0.0411082,3.24,2.703069046139717,-2.4270951747894287,2.30051,168.35000610351562,,,,,,,678.3,4.614285714,678.3,4.614285714,,,,,,,,,,,,,,,,,,,"Steven Kwan","24610",680757
"Wilyer Abreu","BOS",125.006,504.704,448.029,109.137,61.5248,24.5886,1.00817,22.0157,62.5088,70.4607,48.958,2.43319,125.016,3.17478,3.83419,0.708519,6.09104,8.46466,2.80957,0.243594,0.0970033,0.247701,0.391615,0.319983,0.450394,0.330945,0.770377,0.206799,4.07691,0.285802,,-0.191902,66.9653,7.33066,108.323,-0.191902,6.12,4.759144276380539,0.2284092903137207,2.28757,210.27000427246094,,,,,,,610.2,4.8816,610.2,4.8816,,,,,,,,,,,,,,,,,,,"Wilyer Abreu","23772",677800
